100
100.002
100.005
99.9851
99.9813
99.9815
99.9811
99.9768
99.9808
99.9906
99.998
100.005
100.014
100.023
100.033
100.044
100.053
100.056
100.058
100.06
100.067
100.074
100.077
100.088
100.086
100.087
100.085
100.084
100.085
100.086
100.088
100.078
100.076
100.076
100.07
100.072
100.074
100.074
100.074
100.072
100.078
100.077
100.083
100.085
100.084
100.086
100.087
100.093
100.09
100.093
100.09
100.086
100.088
100.091
100.085
100.093
100.099
100.099
100.103
100.107
100.108
100.109
100.109
100.113
100.115
100.116
100.118
100.118
100.119
100.121
100.125
100.131
100.137
100.143
100.15
100.155
100.161
100.165
100.165
100.165
100.169
100.167
100.166
100.169
100.168
100.167
100.172
100.176
100.179
100.186
100.191
100.196
100.199
100.201
100.201
100.196
100.198
100.2
100.198
100.201
100.202
100.2
100.198
100.201
100.204
100.204
100.208
100.213
100.209
100.211
100.216
100.215
100.216
100.216
100.215
100.211
100.211
100.212
100.207
100.21
100.212
100.213
100.212
100.208
100.21
100.214
100.214
100.213
100.216
100.212
100.21
100.211
100.215
100.218
100.216
100.219
100.224
100.226
100.232
100.237
100.243
100.246
100.249
100.252
100.254
100.256
100.259
100.256
100.255
100.253
100.251
100.254
100.257
100.259
100.266
100.265
100.264
100.267
100.266
100.264
100.267
100.271
100.27
100.273
100.278
100.28
100.279
100.28
100.284
100.285
100.286
100.284
100.287
100.289
100.288
100.29
100.293
100.297
100.301
100.3
